WBInteraction000519798,F08G2.1,K04E7.2,+
WBInteraction000502438,K01C8.10,F47G4.3,-
WBInteraction000503121,T07A9.5,D1086.3,+
WBInteraction000503527,F54E7.3,K06A5.7,+
WBInteraction000503636,Y22F5A.4,Y71G12A.3,+
WBInteraction000521820,Y53H1C.2,ZK1067.1,-
WBInteraction000504619,C32F10.2,W02A2.6,-
WBInteraction000502285,F55A8.1,ZK970.2,+
WBInteraction000519808,F57B9.2,K04E7.2,+
WBInteraction000502669,W02A2.7,C42D8.2,-
WBInteraction000502364,C09G9.6,ZK381.4,+
WBInteraction000009047,B0412.2,C50C10.7
WBInteraction000504002,K04D7.1,F53G12.1,+
WBInteraction000503692,C47G2.2,Y73C8B.4,-
WBInteraction000504220,T04A8.15,Y43C5A.6,+
WBInteraction000502263,H12I13.4,C05B10.1,-
WBInteraction000520039,D2085.4,ZC168.4,-
WBInteraction000503843,K01G5.2,C23H3.1,+
WBInteraction000520488,T24H7.1,F46F11.4,-
WBInteraction000502427,K08H2.6,Y73C8B.4,+
WBInteraction000504062,F59A6.1,ZK1290.2,+
WBInteraction000521768,F48F7.1,F13D11.2,-
WBInteraction000520048,R05D3.7,F26E4.8,-
WBInteraction000502964,R13H8.1,ZK524.2,-
WBInteraction000502540,C50D2.1,F47G4.3,-
WBInteraction000005532,Y46H3A.3,C52E4.6
WBInteraction000503225,T07A9.5,M02F4.7,+
WBInteraction000503604,C02C6.1,W03C9.3,+
WBInteraction000052953,F52B5.5,F23B12.9
WBInteraction000502726,B0513.1,F02E9.2,-
WBInteraction000521263,W06H8.1,C05D2.1,+
WBInteraction000520054,C01H6.5,C55B7.4,+
WBInteraction000003517,T12A2.9,F58H12.1
WBInteraction000518186,Y57G11C.3,K08F4.7,-
WBInteraction000503991,F54F7.5,D1081.2,-
WBInteraction000505075,F11A1.3,C06G1.4,+
WBInteraction000503053,F10B5.7,AH6.5,-
WBInteraction000518230,Y55F3AM.15,C08A9.1,-
WBInteraction000502079,K10C3.6,C48B4.1,-
WBInteraction000520749,F53G12.5,F38E1.7,-
WBInteraction000504298,C29E6.7,ZK688.8,-
WBInteraction000501997,D2045.1,C15F1.3,+
WBInteraction000003082,T25C12.1,F11G11.10
WBInteraction000524012,T19B4.7,C08C3.3,+
WBInteraction000503474,F10G8.4,C08A9.1,-
WBInteraction000524314,T19E7.2,M01G12.12,-
WBInteraction000003993,ZK792.6,B0212.5
WBInteraction000520323,Y38A8.2,F58E10.4,-
WBInteraction000003298,ZK112.7,F42A9.2
WBInteraction000505047,C30G12.7,T12D8.8,+
WBInteraction000517741,ZK287.8,Y73F8A.1,+
WBInteraction000008998,F08C6.7,F13C5.6
WBInteraction000501415,Y59A8B.14,C38D4.6,+
WBInteraction000519947,F31A3.4,F27C1.7,-
WBInteraction000502107,T07C4.7,R13H8.1,+
WBInteraction000505078,C06A1.1,Y54E10A.15,+
WBInteraction000517596,F08C6.2,F22E10.5,+
WBInteraction000501441,T09A5.10,ZK381.4,+
WBInteraction000502694,F31E3.1,R107.8,+
WBInteraction000501671,F16B4.8,F18A1.2,+
WBInteraction000502741,ZK856.1,F43C1.2,+
WBInteraction000503447,K02B9.1,F54F7.5,+
WBInteraction000518829,F21H12.5,C03C11.2,-
WBInteraction000520927,K02B12.1,ZK1193.1,-
WBInteraction000520925,R07E5.3,ZK1193.1,+
WBInteraction000520297,W02C12.3,C54F6.14,+
WBInteraction000004108,B0412.2,T05A6.1
WBInteraction000502805,C12D8.10,F52B5.5,+
WBInteraction000008984,K10C3.6,R09B5.6
WBInteraction000052907,F09E5.15,F37B12.2
WBInteraction000003457,Y113G7A.6,C49H3.1
WBInteraction000502791,F31A3.4,B0212.5,-
WBInteraction000503959,F54G8.3,C35C5.4,-
WBInteraction000005848,C30A5.7,ZK1290.2
WBInteraction000502214,ZC64.4,W01C8.6,+
WBInteraction000519302,ZK430.8,C05G5.6,+
WBInteraction000503343,T07A9.5,ZK1251.2,-
WBInteraction000502503,C55A6.9,F47G4.3,-
WBInteraction000520559,K01F9.3,T19E7.2,-
WBInteraction000005703,K08F8.6,T23G4.1
WBInteraction000517469,ZC404.8,F59B2.6,-
WBInteraction000501688,Y53C12B.5,Y73F8A.1,+
WBInteraction000504207,Y47D3B.7,W06D12.3,+
WBInteraction000519165,R09B3.5,C15F1.3,+
WBInteraction000504817,F32H2.9,Y73F8A.1,+
WBInteraction000502494,T21G5.5,F47G4.3,-
WBInteraction000505038,ZK930.3,F36H1.4,-
WBInteraction000504360,W01A8.4,Y53C10A.12,-
WBInteraction000503288,F10B5.7,Y39B6A.1,+
WBInteraction000518200,B0547.1,K08F4.7,-
WBInteraction000520534,Y47G6A.10,ZK1193.5,-
WBInteraction000502391,Y73B6A.5,C07H6.7,+
WBInteraction000504954,F33H1.1,H01G02.2,+
WBInteraction000005768,K10C3.6,C29F3.1
WBInteraction000502087,K10C3.6,T22G5.2,-
WBInteraction000502006,F02A9.6,F21H12.5,+
WBInteraction000505093,D2021.1,R13H8.1,+
WBInteraction000003416,C40H5.5,ZC416.8,+
WBInteraction000519963,F31A3.4,F59A2.5,+
WBInteraction000003902,B0412.2,T13C5.1
WBInteraction000521660,C33D3.1,D1037.3,-
WBInteraction000502505,E01B7.1,F47G4.3,-
WBInteraction000504139,F13D11.2,F28H7.6,-
WBInteraction000520959,Y106G6H.2,W02A2.6,+
WBInteraction000524449,C16A3.8,F11G11.2,+
WBInteraction000504905,Y73B6BL.21,C08C3.3,-
WBInteraction000003216,C01F6.4,K03H1.2
WBInteraction000501748,K07C11.2,F58A4.8,+
WBInteraction000519851,C14B9.6,ZC101.2,+
WBInteraction000505145,K05C4.1,F59B10.1,-
WBInteraction000005538,Y55D5A.5,Y54G11A.6
WBInteraction000503970,F53A2.6,W03C9.7,+
WBInteraction000504439,R11A8.4,F10D2.9,-
WBInteraction000518228,C17G10.2,C08A9.1,-
WBInteraction000003255,ZC395.2,C08A9.1
WBInteraction000519561,F17C11.9,C08A9.1,-
WBInteraction000052903,C32C4.5,R03H4.6
WBInteraction000517593,T25F10.2,F55G11.5,+
WBInteraction000003810,K03E6.1,ZK970.6
WBInteraction000502926,E03A3.6,C11D2.6,+
WBInteraction000504652,R05H10.2,M04C9.7,-
WBInteraction000520980,C27A7.4,Y37E3.5,+
WBInteraction000502255,R11A8.4,C03A7.4,-
WBInteraction000503159,T07A9.5,F35H10.2,-
WBInteraction000520505,F53B2.6,W03G1.6,+
WBInteraction000505095,F58E10.5,C18G1.2,+
WBInteraction000501988,T03F6.5,T21E12.4,+
WBInteraction000519607,T27F7.3,C36B1.4,+
WBInteraction000005541,Y55D5A.5,C10C5.6
WBInteraction000502799,E01A2.3,K04G2.8,-
WBInteraction000519398,F23B2.4,F55G11.3,+
WBInteraction000519611,F25H2.9,C02F5.9,-
WBInteraction000519601,C23G10.4,F37B12.2,-
WBInteraction000503165,T07A9.5,F38E1.3,-
WBInteraction000505001,Y24D9A.1,ZK1193.1,+
WBInteraction000519833,Y55D5A.5,K12H4.8,+
WBInteraction000502821,T23D8.1,F29F11.5,+
WBInteraction000504996,C52E12.2,F59A6.1,+
WBInteraction000505148,F43G9.12,F59B10.1,-
WBInteraction000504214,Y55D5A.5,F54G2.1,+
WBInteraction000518352,M110.4,W09D6.6,-
WBInteraction000003067,T25C12.1,Y59A8B.1
WBInteraction000004073,C08C3.3,C50E10.4
WBInteraction000504054,F56A12.4,F11A1.3,-
WBInteraction000503019,K09H11.3,F58B6.3,-
WBInteraction000504922,K10C3.6,VZK822L.1,+
WBInteraction000502927,E03A3.6,C27F2.2,+
WBInteraction000504150,F13D11.2,ZC47.3,-
WBInteraction000003548,ZK1193.1,W03C9.4
WBInteraction000517891,K10D2.2,C05G5.6,-
WBInteraction000503839,K12C11.2,K02B12.8,+
WBInteraction000519883,T24H10.7,C54F6.14,+
WBInteraction000005765,C01H6.5,F09B12.1
WBInteraction000504249,F10D11.1,R03D7.6,-
WBInteraction000504308,C29E6.7,C34E11.1,-
WBInteraction000502611,ZK520.3,Y41G9A.1,+
WBInteraction000501973,F52F12.3,W06F12.1
WBInteraction000519582,F25H5.4,R13H8.1,-
WBInteraction000517610,W09C5.2,T25C12.1,-
WBInteraction000502537,C32E12.3,F47G4.3,-
WBInteraction000503910,T21H3.3,T09A5.10,+
WBInteraction000503206,T07A9.5,K03H1.12,-
WBInteraction000505097,F58E10.5,F38A6.1,+
WBInteraction000504277,C29E6.7,B0546.2,-
WBInteraction000502552,T22D1.10,F47G4.3,-
WBInteraction000519785,B0035.10,K04E7.2,+
WBInteraction000052902,C04G2.7,R03H4.6
WBInteraction000502263,F21H12.5,C05B10.1,-
WBInteraction000523946,C56C10.8,Y65B4BR.5,+
WBInteraction000502962,R13H8.1,T10A3.1,-
WBInteraction000503200,T07A9.5,H06O01.3,+
WBInteraction000518813,Y55H10A.1,T11F8.3,+
WBInteraction000052873,F55A8.1,K02B9.4
WBInteraction000005542,Y55D5A.5,B0024.6
WBInteraction000009003,B0334.8,K11G9.6
WBInteraction000502905,K03E5.3,Y73C8B.4,-
WBInteraction000502209,C26C6.5,F48E8.3,+
WBInteraction000504472,Y71H10B.1,F37B12.2,-
WBInteraction000502942,C52E12.2,C04F5.3,+
WBInteraction000504161,F13D11.2,K09H11.7,+
WBInteraction000521011,Y47D3B.11,C08C3.3,-
WBInteraction000504815,B0272.1,F40F4.5,+
WBInteraction000524189,Y53C12B.5,T01E8.2,-
WBInteraction000503346,C38C10.4,T21E12.4,+
WBInteraction000518606,T19B4.7,C02F4.1,+
WBInteraction000504100,F53G12.5,F02A9.6,-
WBInteraction000501458,Y54E2A.3,F22B5.7,+
WBInteraction000503481,C50E10.4,C12C8.3,-
WBInteraction000504413,B0286.5,C08C3.1,+
WBInteraction000004095,C05G5.6,F02E9.2
WBInteraction000520046,R05D3.7,C01G6.8,+
WBInteraction000520091,M03A8.2,C06G1.4,-
WBInteraction000519797,E03H4.8,K04E7.2,+
WBInteraction000005853,R74.3,AC3.3
WBInteraction000518897,T19B4.7,C09G12.8,-
WBInteraction000519588,T20F5.2,F56H1.4,-
WBInteraction000502881,C08F8.8,C27A12.5,-
WBInteraction000521306,B0464.2,B0035.11,+
WBInteraction000502065,F46C8.5,ZC513.8,-
WBInteraction000503994,R13H8.1,Y49E10.14,+
WBInteraction000504441,R11A8.4,W02D3.5,-
WBInteraction000505081,F53A3.3,F59B10.1,+
WBInteraction000503444,T05G5.3,C14B9.4,-
WBInteraction000518221,Y87G2A.1,K08F4.7,-
WBInteraction000520608,R13H8.1,F43E2.8,-
WBInteraction000502661,W02A2.7,F52E1.1,-
WBInteraction000502740,C33D3.1,F56D6.2,+
WBInteraction000502818,W02D3.9,F33D11.4,-
WBInteraction000520025,D2030.9,Y37D8A.23,-
WBInteraction000502183,C32C4.6,E01F3.2,-
WBInteraction000519916,F57B10.1,C54F6.14,-
WBInteraction000501652,C32E8.10,F01D4.6,+
WBInteraction000519587,C23G10.4,F56H1.4,-
WBInteraction000501512,Y47D3A.6,B0286.5,-
WBInteraction000502292,T22A3.8,W03F8.5,+
WBInteraction000502978,T20B5.1,M110.5,-
WBInteraction000502809,T19C3.8,Y54E10A.4,+
WBInteraction000502273,C33D3.1,C25E10.8,+
WBInteraction000502858,F59B2.8,C08A9.1,+
WBInteraction000520489,C09H10.6,K12H4.8,+
WBInteraction000519501,C29E6.2,F55G11.5,-
WBInteraction000503280,T07A9.5,Y25C1A.1,-
WBInteraction000502358,C02H7.3,Y87G2A.4,+
WBInteraction000502325,C02B8.4,F58A3.2,+
WBInteraction000519920,W10D5.3,C54F6.14,-
WBInteraction000501503,C25A11.4,C25F6.2,-
WBInteraction000502477,W07E6.4,F47G4.3,-
WBInteraction000501944,F28F9.1,C53D6.2,-
WBInteraction000503420,C48D5.1,C06C3.1,+
WBInteraction000504338,C45E1.1,F41H10.7,-
WBInteraction000517863,Y55D5A.5,C08H9.5
WBInteraction000504233,C47G2.5,F22B7.13,+
WBInteraction000501792,F36A4.7,T24D3.1,+
WBInteraction000517786,W10G6.2,F37B12.2,-
WBInteraction000504618,ZK637.7,W02A2.6,-
WBInteraction000502210,C26C6.5,Y8G1A.2,+
WBInteraction000503913,C50C3.8,T14A8.1,+
WBInteraction000502277,W09C2.1,C25E10.8,+
WBInteraction000504237,C34C12.3,C47G2.5,+
WBInteraction000524423,F07A5.1,ZK792.2,+
WBInteraction000518173,D2030.9,T19E7.2,-
WBInteraction000503659,Y53C12B.3,T26E3.3,+
WBInteraction000504654,F52A8.2,F28C1.2,+
WBInteraction000502578,F56A3.4,Y51H4A.3,+
WBInteraction000524302,T19E7.2,T26F2.2,-
WBInteraction000503944,T08H4.3,F32G8.6,+
WBInteraction000517737,Y39G10AL.3,Y49E10.14
WBInteraction000519601,C23G10.4,Y45G12C.2,-
WBInteraction000520915,Y119C1B.8,F38G1.2,-
WBInteraction000502457,C01B10.5,F47G4.3,-
WBInteraction000503640,K11E8.1,T10H9.4,+
WBInteraction000502950,Y55D5A.5,F42G10.2,-
WBInteraction000519609,T19E7.2,ZK20.5,+
WBInteraction000505041,C30G12.7,W03C9.7,-
WBInteraction000519852,C14B9.6,ZK721.2,+
WBInteraction000005794,T05A6.1,B0414.2
WBInteraction000008931,Y55D5A.5,C01F6.8
WBInteraction000520711,C34B2.6,ZC376.7,-
WBInteraction000503962,H02I12.8,F58B6.3,-
WBInteraction000005630,Y39A1B.3,C25G4.5
WBInteraction000003301,ZK112.7,T12F5.4
WBInteraction000003581,C32E8.10,C06E1.4
WBInteraction000505167,K08C7.3,Y46H3A.3,+
WBInteraction000524078,F38A6.1,C04G6.10,-
WBInteraction000520507,F39H11.3,F37C12.7,+
WBInteraction000003661,T07C4.7,C15F1.7
WBInteraction000503836,C02F5.4,ZK678.1,-
WBInteraction000005695,C05G5.6,C01G8.9
WBInteraction000503491,D1081.2,B0304.1,-
WBInteraction000504332,F11C1.6,C09E8.3,+
WBInteraction000520929,R13A5.5,ZK1193.1,-
WBInteraction000504750,C18E9.6,K08F4.7,+
WBInteraction000524296,T19E7.2,C07D8.6,+
WBInteraction000502830,C32A3.1,F23B12.9,+
WBInteraction000504843,F28F8.6,T27E4.8,-
WBInteraction000005806,F01D4.6,F15C11.1
WBInteraction000501494,C35C5.1,Y59A8B.1
WBInteraction000005536,Y55D5A.5,C07H6.5
WBInteraction000502144,ZK1058.2,T04B2.2
WBInteraction000502972,C55B7.12,ZK970.6,+
WBInteraction000504711,C34E11.5,H42K12.1,+
WBInteraction000519241,T23G7.1,C18E3.7,+
WBInteraction000504384,Y53C12B.5,C04F6.1,-
WBInteraction000520332,K10G6.3,C18A11.5,+
WBInteraction000502666,T23G11.2,Y49E10.14,+
WBInteraction000008960,C04A2.3,C08C3.1
WBInteraction000502885,C04G2.7,R03C1.3,-
WBInteraction000503989,F54F7.5,F58E10.2,-
WBInteraction000502407,Y75B8A.2,F39D8.2,+
WBInteraction000504133,F13D11.2,F41H10.8,-
WBInteraction000005851,M142.4,C08C3.1
WBInteraction000504185,F13D11.2,C02C2.1,-
WBInteraction000503160,T07A9.5,F36A4.3,-
WBInteraction000519930,C07E3.5,C54F6.14,-
WBInteraction000517629,C15C6.1,ZK1193.1
WBInteraction000502130,T01E8.2,C24H11.3,-
WBInteraction000004007,C08C3.1,C37A5.9
WBInteraction000504812,F27D9.1,F41C6.1,+
WBInteraction000503270,T07A9.5,W04G3.1,+
WBInteraction000504319,C29E6.7,C47E8.7,-
WBInteraction000502908,C47B2.5,T25C12.1,-
WBInteraction000504841,F09B12.6,F02D10.5,+
WBInteraction000519578,C23G10.4,K07D4.3,-
WBInteraction000517645,Y51H7C.6,ZK1193.1
WBInteraction000519018,H12I13.4,Y73B6BL.2
WBInteraction000503441,F30H5.1,T26E3.3,+
WBInteraction000504261,F10D11.1,ZK430.3,+
WBInteraction000005743,F52E1.4,F49H12.1
WBInteraction000519421,R13H8.1,F38E11.2
WBInteraction000009039,Y102A5C.18,T11F8.3
WBInteraction000052844,F53F10.4,C06E1.4
WBInteraction000520318,D2030.9,K08F4.7,-
WBInteraction000505141,F28D1.7,F59B10.1,+
WBInteraction000517666,ZK593.5,T25C12.1,-
WBInteraction000005799,F43E2.8,K11D9.2
WBInteraction000505008,Y40B1A.4,F34D10.5,+
WBInteraction000521448,F21A3.5,D2030.6,+
WBInteraction000009035,T23G7.1,ZC404.8
WBInteraction000052773,C32F10.2,T07C4.8
WBInteraction000009045,F33H1.1,R13H4.1
WBInteraction000505092,F58B3.3,ZK970.6,-
WBInteraction000520887,C40H5.5,F13B12.5,+
WBInteraction000504906,R11E3.6,F47H4.10,+
WBInteraction000504474,K10C2.4,F37B12.2,-
WBInteraction000521346,F07A11.2,F45D3.5,+
WBInteraction000521745,C03C10.1,T23D8.9,-
WBInteraction000504710,F16A11.4,K06A5.7,-
WBInteraction000520402,T28F12.2,B0414.2
WBInteraction000502520,T26C5.2,F47G4.3,-
WBInteraction000519928,Y48C3A.4,C54F6.14,-
WBInteraction000505112,C26G2.1,K02E10.8,+
WBInteraction000003837,Y41C4A.14,H26D21.1
WBInteraction000003391,C08C3.1,Y71F9B.10
WBInteraction000502928,F39H2.4,F26D2.2,+
WBInteraction000520950,ZK1067.1,F26C11.2,+
WBInteraction000501663,T26E3.3,F54E7.3,+
WBInteraction000520918,M04G12.4,ZK1193.1,+
WBInteraction000003695,F46C8.6,T14B4.6
WBInteraction000501925,C55B7.12,F07D3.2,+
WBInteraction000503437,T23D8.1,ZK593.5,+
WBInteraction000521859,R10E11.1,Y92H12A.1,+
WBInteraction000523964,W03H9.4,W10C8.2,-
WBInteraction000519612,F23F1.8,F37B12.2,-
WBInteraction000502336,ZK1236.3,C08C3.1,-
WBInteraction000502473,EGAP2.3,F47G4.3,-
WBInteraction000052632,T19E7.2,F58E10.4
WBInteraction000519949,F31A3.4,C37H5.6,-
WBInteraction000502334,Y105E8A.9,F38G1.2,-
WBInteraction000052743,Y53H1C.2,F02A9.6
WBInteraction000501926,R03C1.3,ZK970.6,+
WBInteraction000517475,F58E10.1,M04D8.2,+
WBInteraction000004020,F23B12.9,H26D21.1
WBInteraction000518213,Y47G6A.8,K08F4.7,-
WBInteraction000503796,F54A5.3,T07A9.3,+
WBInteraction000520932,W05E10.3,ZK1193.1,-
WBInteraction000503416,K10G6.1,T05A6.1,+
WBInteraction000502112,C54D1.6,C08A9.1,+
WBInteraction000502439,M110.5,F47G4.3,-
WBInteraction000003945,Y55D5A.5,K07E3.3
WBInteraction000503037,B0478.1,C08A9.1,+
WBInteraction000503478,Y113G7B.5,R13H8.1,-
WBInteraction000052625,B0304.1,T03G6.2
WBInteraction000504758,F52D10.3,Y20F4.2,-
WBInteraction000005632,Y48B6A.4,C49F5.1
WBInteraction000504768,R08B4.2,F01D4.6,+
WBInteraction000504433,K08E7.1,C24B9.9,-
WBInteraction000504480,F30B5.4,F37B12.2,-
WBInteraction000521645,C33D3.1,Y105E8B.1,+
WBInteraction000518443,F02E9.2,Y54G11A.10,-
WBInteraction000501706,F35H12.3,T22B7.1,+
WBInteraction000521830,C41G7.5,F59A1.9,+
WBInteraction000502752,Y71F9B.5,T05C12.6,+
WBInteraction000504435,K08E7.1,K11G9.6,-
WBInteraction000004050,Y71F9B.5,T23G4.1
WBInteraction000519589,T19E7.2,F56H1.4,+
WBInteraction000520923,ZK1128.5,ZK1193.1,+
WBInteraction000005608,R13H8.1,Y54G11A.5
WBInteraction000504334,C45E1.1,F46E10.1,+
WBInteraction000503036,B0478.1,R13H8.1,+
WBInteraction000504489,Y75B8A.2,T09A5.13,-
WBInteraction000009077,K03E6.1,E01H11.3
WBInteraction000502668,B0205.3,C15F1.3,-
WBInteraction000504382,Y53C12B.5,F28D1.5,-
WBInteraction000502825,T26E3.3,C25F6.2,+
WBInteraction000504379,W03C9.3,ZK1248.10,+
WBInteraction000502564,F54E7.3,R07G3.1,+
WBInteraction000503029,F49E11.1,F44F4.2,+
WBInteraction000519650,F38A6.1,Y60A3A.1,+
WBInteraction000504724,T04D1.3,JC8.10,+
WBInteraction000505146,F48F7.1,F59B10.1,-
WBInteraction000503723,F26F12.7,F36H1.4,-
WBInteraction000503845,Y55D5A.5,K04A8.5,+
WBInteraction000003357,F14D12.4,F58A3.1
WBInteraction000504614,ZK678.1,ZK673.3,+
WBInteraction000504662,ZK632.6,K11G12.2,+
WBInteraction000008955,T23G11.3,C15F1.3
WBInteraction000503459,F54E7.3,C38C10.4,-
WBInteraction000504284,C29E6.7,C34C12.5,-
WBInteraction000004024,AH6.10,F29C4.1
WBInteraction000504886,K02D10.5,T11F8.3,+
WBInteraction000524578,Y54G11A.10,ZK1067.1,+
WBInteraction000519203,C39D10.10,F11E6.5,-
WBInteraction000503983,ZK520.4,ZK858.4,-
WBInteraction000504918,K10C3.6,F01G10.3,-
WBInteraction000005530,Y38A10A.5,C07A12.4
WBInteraction000504555,F54F3.1,T22A3.8
WBInteraction000517958,C45E1.1,T02G5.7,-
WBInteraction000504718,C02F4.1,C05D9.1,+
WBInteraction000501971,F38E1.7,W06F12.1
WBInteraction000005619,F33H1.1,C04C3.5
WBInteraction000501678,W02D3.9,E02H4.1,-
WBInteraction000502247,C07H6.5,Y18D10A.17
WBInteraction000517407,R05D11.1,F12F3.1,-
WBInteraction000502528,Y105E8B.5,F47G4.3,-
WBInteraction000503899,C50H2.1,F56D6.2,+
WBInteraction000502941,T20G5.6,C04F5.3,+
WBInteraction000521925,T07A9.6,R13H8.1,-
WBInteraction000519307,F31E3.1,C05G5.6,-
WBInteraction000052630,ZK637.8,Y54F10BM.2
WBInteraction000003569,F38A6.1,C33D3.1
WBInteraction000503070,T07A9.5,C06A1.3,-
WBInteraction000501875,C37F5.1,F38G1.2,-
WBInteraction000504216,Y55D5A.5,T04A11.6,+
WBInteraction000504461,T06D8.8,F37B12.2,-
WBInteraction000502195,B0336.1,W06F12.1,+
WBInteraction000502682,W10C6.1,T01G9.5,+
WBInteraction000518354,F37B12.2,W09D6.6,-
WBInteraction000521685,M05B5.5,C02B8.4,+
WBInteraction000503347,C26C6.2,T21E12.4,+
WBInteraction000501481,T22B7.1,C06G3.10,-
WBInteraction000008992,K10D2.3,F43E2.8
WBInteraction000005850,F14F3.1,W05E10.3
WBInteraction000524512,C33D3.1,K08C7.5,+
WBInteraction000004120,Y55D5A.5,K04E7.2
WBInteraction000501920,W02B9.1,T22C8.8,+
WBInteraction000005516,ZC64.4,C37E2.5
WBInteraction000503277,F10B5.7,Y17D7B.4,-
WBInteraction000503587,Y55F3AL.1,C38C3.5,+
WBInteraction000503419,C48D5.1,C10H11.9,+
WBInteraction000003439,F18A1.2,C25A11.4
WBInteraction000519395,F23B2.4,C17H12.6,+
WBInteraction000503018,K09H11.3,F20G4.3,-
WBInteraction000504671,Y41C4A.10,F33G12.4,+
WBInteraction000519596,F17C11.9,Y50E8A.16,-
WBInteraction000501520,F56A3.4,F32H2.3,+
WBInteraction000519609,T19E7.2,C36B1.4,+
WBInteraction000503541,C26E6.5,F23B12.9,-
WBInteraction000518203,C10E2.6,K08F4.7,-
WBInteraction000520017,F32B6.2,C55B7.4,-
WBInteraction000524276,T19E7.2,F56D5.3,+
WBInteraction000502316,T23D8.9,F29F11.5,+
WBInteraction000501641,F44B9.6,F10C5.1,+
WBInteraction000520784,W02D3.7,K12G11.3,-
WBInteraction000520714,T28F12.2,B0244.2,+
WBInteraction000502307,W08D2.1,C07H6.7,+
WBInteraction000504746,C18E9.6,C15H9.1,+
WBInteraction000005554,T27E4.8,Y55D5A.5
WBInteraction000003094,ZC247.3,F02E9.2
WBInteraction000504826,F33H1.1,B0212.5,+
WBInteraction000504490,C18G1.2,C01G8.5,+
WBInteraction000503884,C01B7.6,C06E1.4,+
WBInteraction000502746,C37H5.8,ZC395.2,+
WBInteraction000519914,C36F7.1,C54F6.14,-
WBInteraction000520073,F46G10.6,R11G11.14,-
WBInteraction000502333,M110.5,F38G1.2,-
WBInteraction000003303,C08C3.3,T12F5.4
WBInteraction000505114,R166.1,C01H6.5,-
WBInteraction000504099,Y47D3A.6,C18A11.5,-
WBInteraction000004029,AH6.10,R05D11.1
WBInteraction000524462,T20B5.1,R06B9.6,+
WBInteraction000003209,Y49E10.14,F56G4.2
WBInteraction000521015,C08B11.3,Y41C4A.4,+
WBInteraction000518811,ZK662.3,Y8A9A.2,-
WBInteraction000502618,F15D3.1,T09F5.9,-
WBInteraction000501599,K11G9.4,ZK945.9,+
WBInteraction000519557,C23G10.4,Y46H3A.3,-
WBInteraction000524592,F16A11.2,R74.3,+
WBInteraction000005523,C27A12.5,R03C1.3
WBInteraction000501476,C32C4.6,F52E1.4,+
WBInteraction000505198,F46C8.5,T01C1.2,+
WBInteraction000524271,T19E7.2,Y45G12C.2,+
WBInteraction000504206,Y47D3B.7,T13F2.1,+
WBInteraction000003660,T07C4.7,Y54G11A.5
WBInteraction000524470,F38A6.1,T12E12.7,+
WBInteraction000519338,F02A9.6,C12D8.10,+
WBInteraction000504465,Y38C1AA.2,F37B12.2,-
WBInteraction000518598,B0218.3,F37B12.2,+
WBInteraction000009023,K10C3.6,W06D12.3
WBInteraction000005767,F11C1.6,C42D8.5
WBInteraction000504223,Y52D3.1,F15A2.6,+
WBInteraction000501683,B0207.4,ZK1055.1,+
WBInteraction000517777,W10G6.2,T19E7.2,-
WBInteraction000502146,F29G9.4,F15G9.4,+
WBInteraction000009009,Y54F10AM.2,Y48B6A.8
WBInteraction000503737,F58B6.3,Y106G6E.6,-
WBInteraction000501605,F18E2.3,ZK381.1
WBInteraction000518444,F02E9.2,F13D11.2,+
WBInteraction000520518,C41C4.4,F43E2.8,+
WBInteraction000005624,C18D1.1,R03C1.3
WBInteraction000518480,B0361.10,R13H8.1,+
WBInteraction000503395,C07F11.1,C50F2.10,+
WBInteraction000503788,C39E6.6,F36F12.8,+
WBInteraction000502471,C36B1.4,F47G4.3,-
WBInteraction000009064,B0412.2,ZK1290.2
WBInteraction000501495,C25D7.3,Y59A8B.1
WBInteraction000504490,C33D3.1,C01G8.5,+
WBInteraction000503346,F22B7.13,T21E12.4,+
WBInteraction000009040,Y102A5C.18,C03C10.3
WBInteraction000503124,F10B5.7,F02C9.4,-
WBInteraction000502278,F55A8.1,C25E10.8,+
WBInteraction000518449,K07A1.2,T19E7.3,-
WBInteraction000003888,K03A1.5,W04A8.7
WBInteraction000518439,C38H2.1,W07E11.2,+
WBInteraction000504085,R12E2.10,T25G3.2,+
WBInteraction000503432,W10C8.2,T23D8.9
WBInteraction000003867,F36H1.4,K08D9.3
WBInteraction000501391,F58A4.3,ZK1055.1
WBInteraction000517593,T25F10.2,C17G10.5,+
WBInteraction000519821,Y11D7A.13,K04E7.2,+
WBInteraction000003938,C53A5.3,F58E10.2
WBInteraction000502060,R08B4.2,F33D4.3
WBInteraction000524301,T19E7.2,F42G2.4,-
WBInteraction000503858,R06C7.8,Y69A2AR.30,+
WBInteraction000521863,R10E11.1,F20G4.3,+
WBInteraction000502784,B0273.2,T11F8.3,+
WBInteraction000520930,F31E3.1,ZK1193.1,-
WBInteraction000503066,F10B5.7,C04F12.7,-
WBInteraction000005739,C07H6.7,K10G6.1
WBInteraction000503877,M01E5.6,C18G1.4,-
WBInteraction000520072,F46G10.6,F46B6.8,-
WBInteraction000520454,T19B4.7,C35C5.4,+
WBInteraction000503679,T23G4.1,Y43F8C.10,-
WBInteraction000005810,R11A8.4,F19G12.7
WBInteraction000503588,Y54E5B.1,C38C3.5,+
WBInteraction000524586,C05G6.1,C06B3.3,+
WBInteraction000519283,T24H7.1,C05G5.6,+
WBInteraction000501783,B0207.4,W02A2.6,-
WBInteraction000519294,C32F10.6,C05G5.6,+
WBInteraction000501558,R74.3,C06E1.4
